63768290,90373311
93138560,33713384
92455916,53978904
25028573,58650905
54804362,90312789
05469654,31590053
34637494,90992311
00633062,89690539
89197128,26894060
04141589,56154179
34200022,06566276
04834159,33652867
23858674,06671339
35463875,92473263
04499490,76843108
57363393,89364370
19887460,66486197
59465317,08543657
47462350,17350258
08404232,16704304
75499872,56381881
68859470,54211427
26004443,01820270
17309814,11846616
20680702,16360929
39023000,88154502
73764126,67619107
21065352,64613466
99572945,15003018
76505905,71226250
15739113,07911796
77239393,85682372
62084248,85764515
58174477,01006269
65061720,41123975
42590546,00487134
45523102,28019731
90033785,85754099
19456826,39261501
20785019,43603956
00032943,53871818
45449872,21137370
06696857,31473116
96839050,09156332
88266935,49174305
69949894,79947307
91581416,56128376
60133794,50623079
17139448,25442200
89732769,51610099
43078088,94523739
17776728,59873656
87528935,62881992
58345096,69785445
85419126,92422092
79653847,83072852
53788324,86076118
53535924,28417703
45970389,60158388
56292643,19360003
82975253,35981115
91539523,17770181
84566292,25107927
55985786,84784063
87650974,85447349
76226155,49938210
98075644,82467957
11367895,61195362
49445246,83628219
08493771,67922852
81962457,14330115
63069584,26755059
91438537,62432037
31776477,77967383
88844034,98554441
03694879,88980247
14486782,97747240
68101000,80247217
64913158,40099288
37163005,97602852
47504452,79517044
84352211,47422768
54641780,02180755
44559786,61249828
51661638,07659935
68752819,70002502
12551751,13904877
14433226,22383678
57524392,20115815
72231685,44034281
09782764,89459865
19943017,50896616
51034916,08125599
47068823,38286588
93816562,53245394
59979615,01853912
33371462,33582934
16679008,91278535
14424141,40053843
38022351,67512838
18879936,89415569
79560912,27841739
87256903,96269901
95735753,14925283
90387818,98662807
68111170,36836917
60029188,77820937
05161999,18147901
70182618,95934455
39437711,20609833
65386160,49865293
28803829,07071957
81043357,96585321
00047036,12550098
84830817,51304074
56130575,65128837
16035795,43559376
19073536,72505982
48127986,89600844
21020124,23680877
83915471,28587588
80501335,80713968
41070910,45917529
57100051,73050226
57605040,72552944
76609974,02756239
79608627,80382138
74338020,63309373
97254063,86580646
77921727,52233060
52548767,15287148
98369526,52805965
19491384,44338872
36719818,13139845
87346279,84122064
97611523,36689780
66526868,08084960
86496321,21867147
13081441,32822099
02060380,24142498
78485786,29004823
28814254,73600024
31972693,64686139
67615522,66355059
57202356,03407897
53827298,44846631
14385367,80316098
41584107,08086099
10952534,26120668
88860149,21871222
95632662,85195621
36223062,93783783
32442377,12093198
18210693,26990441
89986038,61026753
37422612,88171315
68794259,05395755
85894170,57992802
81104076,01508301
00791580,30671092
24349893,38544081
96330154,42086981
53074869,29648188
62826498,26537120
66726497,85506642
52543032,38009576
11139476,00927548
42956898,79125492
60957349,59791020
76864406,39364631
85871526,63141286
25130614,65557129
36113016,80985961
99007820,94434489
84285123,85588670
26058696,52659223
71124528,95042407
32312721,94367539
36885555,01393592
59535361,02400702
54488062,61053137
98194806,39034762
90669098,71124855
43634911,53979862
61242615,94579722
66513186,05762387
78337762,71245638
39938629,61766477
69156287,48880442
78520888,66680834
99830611,71620650
00191340,38693598
38226900,55802532
42733653,39366473
46283922,84873717
21115447,96151506
15350389,35027664
76484277,49787401
55324355,63548227
76810917,94078403
97228077,31993756
68604149,09791648
07434428,07803300
76035168,08722705
34911999,25196582
19098099,30980317
11050040,23473359
36964722,21988078
25274671,31112997
72288977,94956909
24116661,44536372
12432151,87103551
68642731,22561864
96767001,21979668
77615083,69158779
08953261,98139329
06131477,97704894
60278522,97497975
00843241,40269567
38645704,07291981
30690158,66283549
21029553,76058939
25565389,38874891
30676578,41613450
41788256,67245829
81538307,99153479
17465375,87293934
58648623,13752266
92567335,49634172
54998502,26121563
77288906,13321998
82879503,13325901
79863070,22428918
03981632,64036834
96733881,67907315
03523229,99204062
80074210,15165036
80708039,68705034
96365066,33034147
32760804,11715965
26262565,36765917
48705799,31059947
71858674,66773905
80961330,35480083
32512017,80318327
84698242,10926691
46413613,88865212
19729412,08040311
53396822,11975997
49659889,41085937
76040479,01522776
33405472,73689618
36532946,23649039
36914857,01414983
89880460,54821031
50083778,76440354
39723484,29394412
18616345,21695569
24543729,18714124
53657070,80914882
13411117,55011469
88246640,65010391
84083581,40387339
61175524,09333172
85244507,87132522
03103407,73676252
35591602,17787562
13262933,12079369
59024364,97993504
45954957,84165671
50254307,15640634
77038725,57804176
92836758,59138827
87612286,82139645
09026020,79328188
58420564,91892507
85346501,27042544
98415656,82288470
94785967,41962011
72763626,73342980
75263130,01226646
98295507,35592401
22055201,20567028
30304580,80226304
46675175,74634832
36410704,33207426
23607229,49975874
61766394,47436260
66588572,53415684
98303352,22778834
38410555,46433690
03903989,59958915
65817519,73124125
56264553,97911904
73239820,74896342
62236971,80700534
06609075,45755526
93367180,69617111
98420614,58691185
60159764,13778478
40492338,15226180
74438596,12768623
34234083,39661254
04179437,18709220
09252742,55478614
78756056,93871585
79708469,30205168
97867910,42732293
29656670,39726957
89420307,38440975
46952906,99929709
67695725,04021000
12365923,43206715
71553677,73553729
30125478,48382876
52206639,40417437
08619217,81751485
37119351,15235835
74316555,76216768
08143539,30356925
89710544,38116166
35779843,01057262
82629146,65624701
78368308,99522437
49848033,83217832
14317554,84866544
00860307,78085513
07523545,89273342
24495731,29534309
18924987,30789894
26052281,71456972
98413811,12534038
68943254,93703625
36772181,99328937
19317329,07124227
82081490,61663196
24965575,92860204
62600610,70161244
98667464,94597365
00589636,27681537
13952745,21347407
48259704,83191462
60580468,16218752
08698540,84559508
31949397,10931299
53817843,27230322
10900154,97212806
91918344,24877272
85861245,22040601
35010224,38491424
71714764,53239635
61176315,75301370
39162938,60846655
73656545,62355316
61229456,39167711
10955794,19050934
03931512,27795302
45613622,94051385
20346408,22459405
13441559,84914764
91675305,77912048
33466751,14252627
81931217,21856801
43077037,17772515
28475460,65923863
61648067,54392291
34445300,17891184
81446833,51030374
25832916,83721258
56011534,08636834
81343181,04848122
40111210,11758447
35815469,11420197
93271953,70971319
84471375,93801904
72936156,55949605
41531065,36394206
23059268,07789139
03080012,36045713
54219130,54502841
76986877,44901264
62419093,02901205
18135253,05808198
16652169,67700378
54568891,36947422
92088415,57264133
90567358,08802717
76153564,49328214
67616708,07476561
42311378,58294875
50534778,27716155
29480971,39537803
78490793,13913905
54933056,28575653
99999010,46524741
16198227,86681341
88063883,07536014
65153156,10599149
76810900,23662809
65070346,63869098
22722575,68013312
22614712,76845661
91375036,21876891
11878254,47866707
31227536,51199965
30091486,35239988
14904551,18395970
43326889,76973668
79864383,31002177
69473603,98481148
16624720,07677107
04834265,92841532
35125959,99803434
41790131,24389776
70076417,65927473
79184036,88826401
35355086,20207291
55319368,28228073
95882719,84793969
11105996,86983976
87602466,60065964
72477008,00930037
97616363,45382002
90925537,36527011
87358849,19733551
12264013,97917156
37604885,95209574
67545879,34524956
34208773,87424227
07565333,11196803
47130552,11047460
60562482,13205075
58143018,71287548
21367322,00034448
35084983,13553948
79330206,20479766
23991165,58362322
01319620,17387925
59980850,70867299
67905435,74970265
51408100,31924497
95980282,51036384
07616484,43102729
34546069,90599140
12411268,79589119
33679552,77043952
93188380,64108287
54057873,04287392
28877906,79861144
95899642,28831982
80394581,21785109
93544388,81115547
74575418,60722146
36582735,87484990
40262516,92578217
03172158,92800390
87433445,77568882
55458601,38616745
17918879,47097690
68067011,62364978
57594667,48014049
38260184,11374259
57292981,59764289
00163770,87496419
68125717,05344158
36653526,34706203
63491181,35673458
04845631,88706053
53402765,13988591
51153189,28013792
66071566,58952228
74192979,22271928
05134500,02715311
87993045,90133243
92839624,50926745
59320371,05737474
73116544,50111622
64079266,15878925
28397998,26645009
22811078,04993909
19811553,95490283
30723002,82268913
64248145,65207724
36582447,63794318
30901070,71683252
14605467,49630283
92889082,93571795
18130307,62182591
79287008,31850388
46463259,14696928
10859907,48474536
73256106,43455579
25297025,70413269
28563666,24162799
92708076,58154948
11215811,79146678
39546065,19884042
99299315,51194046
71497686,16696086
70760179,34260584
95701286,87789804
33350609,75172071
88810133,84449880
34823158,72743985
67426103,23255386
90815377,54587497
40691384,13461446
87256687,12752649
07923195,20343611
44414604,17887717
73011845,84895898
75925100,41256876
12392809,75068893
64896230,42456245
01299858,89553884
60194706,13668670
24832857,38582031
49510863,53771480
80085364,43608268
41980389,64379908
85790086,44565548
26785366,47230360
96717710,44260118
57896246,64071019
28214709,28190949
26357477,08324466
23417611,25626284
00021290,51618158
38735854,75117619
32453213,23816858
29490406,60018254
66708706,51883154
49456361,97115297
14993871,19127965
60116006,27578894
69273676,13872486
29595013,67574751
36754643,68247935
98582056,93474367
76844294,19036970
18106225,65943660
04640137,40163998
15885076,52007709
49055466,07431880
03650285,07827126
86754346,84349504
52301938,30992265
53281594,32070621
84818603,49373746
80738378,85887028
51129557,88725498
38655593,56787513
57675727,63244556
27656876,05460389
82007221,74926590
01359748,50371345
76026390,65345734
62910401,77544240
19706203,45846483
82479163,88897438
55137298,33493112
89538805,92059363
81158032,39545327
41601683,67205171
79690331,03182046
62859977,88482084
04360987,71514688
65023266,81359426
25691170,17513705
37603718,29692440
88460791,59736522
75611047,36646014
17261433,90023961
77842614,14013036
31461709,85033809
29136682,84697612
94250031,10902719
84047696,98095082
56230011,41503638
82021046,20357911
03057596,75244795
52741483,14880696
88640480,75635629
72233306,47456246
02968345,45047758
28723212,12036391
97248582,50664065
74604361,12736375
52581947,53711443
63527968,57546660
98187757,10441389
96922657,47201074
59366189,96194528
82965893,37349104
19092272,79618330
36769352,17342543
19802313,44622149
50157122,54884824
74654167,84882031
27793267,08890190
30996242,79322897
50959064,86123836
64225016,68037475
90200896,21325395
42972721,42879785
62478256,56603001
61534602,88058887
52200707,67593040
07463691,04764949
63020467,79251460
38697351,72762836
48344990,24811111
63015291,75814540
08847609,97114993
90824381,57982807
03274378,61317190
73024561,92764528
96388249,87173472
11257138,96457647
79181554,75063963
81789478,46348372
18937759,38023591
23154482,25122160
23825406,53949181
82393531,76684556
74513179,96835829
98531319,23152333
89350445,51913755
21367661,48066576
56071254,98444552
43373299,03378490
73856475,87973579
39631159,61030615
92977696,91546387
29541308,81175643
50583522,58681397
26848133,81167261
14318405,64917040
05119636,92859213
37584221,22019266
99135440,85481060
99744542,35406873
31298452,46929591
90008456,88020126
40248026,77183155
91460419,48537720
74889845,75388029
10640835,34680540
50861192,49614225
86187358,53687025
50641403,71735568
12933557,52098195
10532890,27108497
04707839,65508555
96774541,19637541
02526844,47626387
51933499,23472870
12261399,16213214
69870180,50229448
84783773,99996473
10292680,21448910
47007972,18443549
30789823,14461890
25362981,88906447
44353123,30621374
06597879,12453363
94944816,90347187
70557000,10651206
05553849,98719713
50966368,37901003
51407899,75909241
76845203,40748132
46709780,62560094
66130389,32589801
83894422,69369818
70449454,06367995
30380301,69946181
71429756,91875761
20788586,46760013
63900850,32468538
96238175,27136852
63923797,99689191
30546487,89433451
42814625,86391975
34394072,76547568
94890311,11118960
59248819,62109569
50376070,20303362
05715560,73776353
86488005,19231655
42202643,09876072
97268138,18635344
96201564,64266015
53241117,26650278
05125762,58269704
23619952,21742412
93495972,14949621
79873629,84833132
73404622,47954177
93500238,25029687
29559888,29081542
39340258,23189482
44845858,12463242
29140584,09080329
53495066,94629416
51090558,56089198
71678446,52154646
72083146,99457080
83023132,66068424
57404229,71444114
34332131,70354304
96832322,66774878
70109858,55347104
56830197,44182169
00512538,81350411
48353240,34719682
50103834,46821419
53884671,01952828
51445588,82754681
67591148,17964294
33074472,62438430
20872502,01682849
48079452,03318552
08517098,95843016
63476950,75720590
58436371,34728660
69473707,33195798
53039593,31001017
09715363,47330390
28652896,95749256
96871275,17233710
64881230,41082584
72375309,06172184
44904022,23795897
41739875,44119362
20446899,04275102
04900292,75083985
67924914,89852539
50582787,11724639
95664435,46102339
10417477,62454458
81775505,51149457
89193166,14933346
87169065,77540322
55750029,93045918
74862339,48353830
11168977,28873387
85133350,78784515
56953883,25619789
33849427,29997736
21368513,54459060
37106685,43742188
62909341,08459302
74823524,21766646
05624752,61004237
06411515,66671833
71077946,05285115
74170167,45100453
12097644,44092503
12592692,03208309
02956155,98158667
18181001,68747701
74187124,38367277
40972536,87302326
89974743,53836259
23854745,16685981
30199192,11772089
89426021,64881413
35987161,44710557
33573640,67762078
11330604,51397471
92423702,83003508
95883504,14033174
26334936,58261672
91593704,83207555
93658361,51123428
75173843,55504617
20075927,64767183
89201247,93525085
35404863,00803627
86512526,26742732
65935509,22478367
82358042,84205702
60276332,84969052
16203310,35938888
20311376,99738993
01265489,33160065
16902798,06845061
72192261,90445342
96729329,49173591
97384773,21316231
48964490,96218850
94185883,83807997
69791471,19922034
19711293,60121733
26920081,46671155
85001521,64099750
05971410,36875011
80072987,62547005
95690930,42501133
09425651,23870369
95780626,33523047
87541401,49059589
93083530,86565089
63011769,92767416
57398814,19927537
44258853,34865300
23085334,57357437
12523130,14049372
40463224,67074781
93148503,36123518
58091689,63607644
12613710,03945303
89240061,41123074
56999691,88640005
03000569,52681758
03218205,05440000
61291330,99847837
11071264,15023015
18248275,37115685
61722089,24398815
62845979,68251281
04721612,72033073
92767727,50841169
21481142,91218600
46317365,96221455
30830489,03172995
31984478,41935853
73951506,41408839
27755747,74332910
81218559,08693084
61882143,59652204
87932740,67936766
80632822,89927892
86990239,66401466
26263378,64824556
68648981,59049202
73530308,80077041
14211354,90324708
62376836,70289545
84375861,41506716
15239499,01337031
61669516,43294478
85757353,82446379
58567500,53984343
05827184,94084596
78227880,47712531
03919143,79229769
69147551,79833218
56348512,51738249
49305201,98431035
85871630,11057153
39431514,04345712
90100759,97364028
49078163,87229288
94945126,51794895
17820032,77460182
76005631,48472033
98257756,12042541
14026402,65204089
74530924,49321547
93014192,37276981
59528538,92454259
75463472,94854556
88274690,75377693
07315158,71595456
58678417,82416099
08846386,05577649
67489912,44252977
03590961,01633110
87158361,93128222
54827590,45824088
25313210,87718643
80586677,37475500
71347410,26302826
75183233,37946562
65040255,25496662
98089222,98944100
13139067,21726436
43100134,67325098
09774797,87381521
61213593,72576095
84081796,25411592
09181644,44186379
23808588,75533698
82548271,86505162
44641013,60525903
39407277,10630589
97142769,95367307
25418330,52512391
99753377,73560299
81167411,02278237
76394270,72232902
82676542,19759595
90976617,51769107
64245088,61953875
37602520,84594517
58212292,11590168
63211758,73525440
25111637,18864729
90054086,48198688
38150263,27013615
38748514,94835446
50482109,34869139
67860568,70337243
24962046,98628759
99855480,19678541
81736409,21677569
12960517,68113040
33695286,72856278
71803770,91939891
42596904,58206447
65052844,36252798
68641516,36895943
27181432,28230615
27802546,14179178
95109404,51682167
61206068,08551910
54610846,20963733
72265969,80205406
15828143,06637792
95400296,96798167
80464031,18386386
27294557,24587673
79319057,82354393
40970689,24907201
10720077,13924580
67635859,75981740
81771294,21993457
43185803,33001946
20851019,48503866
49893153,31152097
95341034,16462641
94361096,89914729
00589274,92818548
33295344,16766757
81751258,67164013
22008804,78943478
22434767,17153541
16795631,32176202
82703183,12941578
04768165,45104698
65578903,32630655
59245091,24364260
72457660,93448160
31444655,31299919
77335936,54772329
16632556,41828305
13602102,09538397
30361446,20368253
23223296,67302345
30505949,65078878
77153370,80480066
62064352,22720695
44447084,94993233
82089461,99879886
65077858,03066950
30746829,62020122
22417614,71801177
82373946,95881004
01208076,28498863
90209359,88505910
55249150,22720231
29157536,92486684
38597042,83891535
09429257,95722785
59752925,71750859
85205590,06570459
80689100,30563610
58365652,61549968
75264628,88645046
29549412,20029121
24630915,74277479
68177513,35587311
06996821,29015565
85530208,32633781
46803947,53029318
81874092,47721152
04574751,43272264
24902601,30016007
64378192,35638229
74064783,97940928
59579423,85775236
09448707,16309030
70450601,00622447
68691620,17519697
39817747,27296604
83507183,44161468
91403306,26823699
06757443,72698754
84629771,58231705
84864550,20606851
24386805,99248212
13092180,65590350
85598825,47190625
00805843,08831222
83400432,08582183
80860858,58655943
88874247,81443400
34017322,78137702
53409458,89179397
93238365,76303234
76559991,04408826
68695177,02536693
48872598,51642002
67413970,22900683
97960549,91226859
10257193,91059687
29079282,97365827
37704104,54812448
85835289,46256809
65119360,60311135
56533858,02617362
45246033,84636083
18496281,93766625
88844093,47442455
89647787,07875963
79202028,89729100
73769155,64103580
70101802,87475605
14349610,73966578
14001913,64676119
17837474,84223192
04115147,11629215
38100644,78957602
63325069,83218729
69951028,76175945
69391254,20947229
61300665,91235675
23789051,46906649
29266740,28271594
07402949,89588262
95731933,38730712
73722589,50983284
18624977,64720992
70802020,39833688
12373764,45081228
76350841,14453355
63935341,14259138
12047239,97028594
93081064,75333186
31564863,99118749
07819249,58203387
97609466,25962725
12171119,79882933
57813195,77145231
40427233,90972815
63646947,20246138
02073304,86354110
96489093,26179710
34105061,55829065
20061877,27349830
83714491,21066995
84543747,61076388
84642129,52162874
71799385,16366566
75286186,33503602
64115897,61710661
19776604,86765666
79860807,70945848
66919753,87898353
43832394,42510339
61079178,08087197
20471122,33129481
81026671,92440732
35015988,07919726
76371380,22173173
11265151,61153789
72568687,39346411
51372002,01905299
75771637,02200177
60538799,52333026
78853385,29315265
06240318,43710853
76879046,18497277
22504338,58951465
45382359,45732972
64448576,97832447
04881597,57628529
08098121,06592419
08191456,73064581
77411096,84583800
84292471,52368870
70801308,73381594
32727883,15460424
60278260,09374029
77503121,91605506
41909716,30118094
68002606,34292176
26616686,17186553
36905936,81939401
85374519,61686150
54092163,08460716
09700246,93159562
36010849,24228467
07260702,32307011
88025659,24657906
94621079,71061991
44805178,59804036
64825268,60355693
85491053,98565788
66279688,53190891
02791838,37044863
28129357,37911753
38145959,97264740
29876689,61901617
82780608,05008926
29941088,29330502
33297253,25001436
91357624,37047191
54268031,78850258
85930531,67865336
21697952,90454125
13810823,92255253
32364880,60050641
46657986,92420915
93697405,81838645
44833244,32391863
86361658,67477779
74367803,39499957
45910566,33566503
81865357,10683117
36689658,02675104
75979225,30407751
04323766,22409096
05703093,36940177
87408710,19059354
62821194,18370017
86403406,66600487
69487968,10039497
61927982,50860407
94872415,39743603
34190917,06009885
60437198,28584239
82399391,04609203
07938144,47815244
16257916,31436279
37360744,36842629
35590914,86980401
94983178,59151814
77457103,64068804
64087101,26088264
14164481,84129776
17544743,00722609
68365479,78940316
96577334,59328933
92298346,62891946
51669191,91319287
55103660,91449169
80619230,62904893
68515884,56506029
23504160,55719443
02686360,85165999
19365064,32484292
39916413,07420450
68097536,25689232
72821543,49440983
70285468,68881253
42107678,73842342
51308522,74065663
54442026,23356952
07040706,35705577
17199286,01242409
00825787,01273599
73500586,99558597
16231003,79206633
45272701,09520295
39648907,94986936
39709365,86679465
06494512,53226851
87189859,73064301
84503127,54215785
04394179,20736067
74964264,94197361
32766568,41297379
37386617,11499079
92026714,05873123
49217513,93199827
25277442,83185245
54323611,19541613
58464111,56527266
67787211,52337797
27929624,40039692
00607622,32793093
40755157,62570236
76952831,03028171
74951808,58660107
95947288,90062499
82515775,53176295
12843981,28874811
41426450,84328297
93831667,37564117
15662069,25973591
91486569,69769731
17258900,89630584
11292174,20340410
89399351,81653270
73217590,86539758
91886041,63266350
11611502,71111868
76302575,62553665
72015680,09626388
43395907,01378157
83264319,23374366
61349080,25847095
42131196,16939022
13906844,60497518
63397926,16068856
99932145,57704928
73322948,58788403
44723971,51049321
32428668,55010255
40695992,56419542
74515445,84284618
61934951,49771353
51740451,31391359
80322862,01240699
43711951,19807386
84084882,65726235
71805238,12231241
58817494,18745583
43971152,12744579
16339751,00945281
27153775,06819633
33111443,66923525
04311150,81734707
13290903,67170695
22799904,02681060
90625386,89792298
01257542,84957941
35208673,13408428
47054708,72657129
59941590,61624043
92287141,47010770
67350515,91931975
50433013,57266966
35629970,35378666
71932365,18662524
32669350,88129590
69590627,75814877
26779406,99883051
25204387,95606072
34290834,83395875
87668969,29993102
90063410,57208577
45745805,79312174
57136861,24877500
84638351,44181148
62367368,93617407
83253309,29248157
02948938,92787509
46963106,94682980
14312336,72170096
25769512,83404868
80328764,16444452
27200380,29510749
14778432,37150721
98715357,63146397
07441615,43904597
48324162,32749919
01819563,21712424
07467476,91128975
72942932,44840748
58260201,16872883
12518752,74908279
86739561,51903406
64171488,42307514
31877509,66629897
34777900,48074153
71168051,21733353
05386129,84487321
03675395,01325326
97848227,89169120
49175610,06788280
13234278,02910202
04536298,53519987
30572769,09038977
26942306,48733616
89250461,52360977
08548886,50790782
79027143,36930779
64817538,22511789
26146509,51384030
14836836,67974292
14018660,43640102
95734307,32700308
43325715,34414854
73179638,25505707
62690672,20482673
92858839,59229820
95458148,63218849
84486435,34341466
17915378,25663651
04267059,10897492
61853694,21871956
67776769,69927633
99447914,92587708
77287178,41449025
61884839,79256277
33610887,55922209
75843881,42310075
63261015,53822679
71257825,20863969
69674310,78884418
72698479,54969064
95551811,67108171
78077123,41268255
86535312,75427985
50963772,80431158
74234416,37514232
80863672,38279109
71731090,94439734
72872791,60041018
91341525,19404101
62965991,79309350
69134201,61389212
52155933,66254266
90695172,27886308
45448882,43980382
68600780,76079652
39986134,98414577
93995920,17837963
84804952,99099377
86493541,17304995
62996771,91866353
99503065,10920941
69996218,99880922
72837901,18831514
75849620,66782205
02898166,40208157
37213499,28818308
17599155,21568914
73089110,74105878
29636221,38307031
42649536,28715613
53470793,34072901
99918089,81106777
08842993,42072872
89208790,88718385
33024060,92248620
35536816,97047777
08155337,59106223
50500595,94074013
07745165,10319725
45270466,59408656
33522201,98809892
86739157,39103638
92870033,25020402
74881117,14300410
16226527,46922857
48822791,65283829
25166401,07903184
14940909,59760557
85475970,82617091
51345727,56742658
80583163,32218950
16977006,16929945
96193392,70100168
71249510,75269897
31830785,29027035
18942742,70775506
37517324,16920925
85335564,02194343
48824794,76135735
19418602,98061774
71095973,91791361
35940311,45628590
19641656,20286951
58064041,07787372
00225472,04980745
23655993,94888073
52956477,52602123
91357398,06912778
18982749,13936517
61176713,33916930
76802194,81930626
74583651,66939165
80527295,07105102
70382487,65421340
06727931,33887112
97108180,36385078
32760780,14270147
64553141,61923363
95539948,81368528
58405653,56735206
35750292,98787852
77833679,40397970
13526192,69908537
06316039,30082226
74560905,23874185
93483478,33838496
40480023,08874142
81822270,91664287
30885605,86926222
18068347,34612734
78382610,65887048
59828211,19124024
72991619,12296150
31535872,32549210
26055966,83174266
50084900,64382519
98855259,17784725
57884456,50094257
21430233,09627880
20419992,21280580
88957005,28191574
81923303,44734588
01992066,29355352
72479576,50082491
71914896,00056540
62265036,85728369
39437693,75650757
95432959,73364775
34322474,44149802
32962627,10168320
47100851,99947149
67934177,49620106
75256468,65079454
38428258,38211681
18970506,23217339
11398039,72491818
23048747,26871769
66523381,94608449
62841490,74086678
33309181,41669421
36984168,26762035
69436943,65984744
21325027,26892249
28816740,35446583
56086275,86889198
17986470,80801626
75251831,38993890
30086580,82088050
66463258,38141452
48428364,70847676
34257616,82667323
29303157,21566969
00096985,05662053
22259594,63593079
10496687,39000467
94527755,63804290
49215429,39244870
37212005,67993879
47115120,85452837
13997055,73672042
25338533,53008478
53815042,03350160
17962240,82213916
66070903,53715201
51729933,99839602
47322725,94836391
29079677,55353649
99437768,75111609
87494536,87866831
70904405,61049332
10862440,50872467
03693858,03032232
42936412,66242625
19782793,20839987
69867882,47053132
26935310,31193083
86862571,85970937
81790048,19827653
68325157,73794846
78535738,37971991
02879386,10351398
05375811,01146694
93545359,79547218
72324974,59017307
44337804,37488437
98263577,51158277
03294299,62615806
52781040,71760489
55428785,45508139
54304054,48066700
69647302,49071923
53896613,09160026
39765440,11600842
17871061,02415578
69012496,81133950
25083253,80074664
09110113,75745059
61527938,42300828
99636923,52870432
93373104,53631327
42010225,38338776
09210943,61797471
35468298,74308159
33054707,26908300
14437525,39260947
70861546,36375992
21783231,50255750
08891550,21799359
78508709,59764229
73538310,13992493
56731097,00231044
03369389,13408093
46061289,71069062
00259223,41440205
78270978,64614770
05895044,90598244
14875991,61860692
57442004,31295221
71355482,63027278
53294154,78840812
24566333,09928364
21178257,18645836
37434102,77337610
09005960,52199974
53257353,53922310
03150570,25812443
67048609,07082941
69041373,69808259
20891403,78918405
40775195,29818758
05924859,18372553
48572516,26907474
33079625,38498371
77550314,36081693
87468231,01504544
40197177,96220959
76218452,00981621
21899053,02044764
38900905,76553168
00991309,65916149
35172369,25360916
18646131,12586224
26178353,25317127
83922050,67100935
98150621,09748252
94901782,46100817
69087862,03194861
82933109,12405530
06235637,26258888
35678596,88478821
21850443,80427613
00883144,74756298
64193569,39433869
50923352,34719503
09445844,09091687
44433445,78105438
63576084,33636054
65773476,26700697
84884309,35664154
33828590,21204988
40700518,49899612
86305047,82763163
01861035,89791688
86287668,85114261
45147520,48244396
88526080,97279877
19775369,15082040
25489868,10072886
81160368,17830569
